x,y,z
327.79, 17.34, 6.36
331.34, 23.25, 6.06
112.65, 40.50, 2.08
345.35, 40.92, 5.46
333.44, 26.16, 6.29
323.40,  8.91, 6.35
 15.69, 58.32, 5.77
338.24, 32.70, 5.74
 51.36, 62.57, 6.12
351.73, 46.27, 4.49
326.25, 13.91, 2.68
327.89, 16.72, 6.15
356.13, 49.22, 5.53
 28.80, 60.93, 6.49
 19.22, 59.00, 5.71
326.87, 14.75, 3.13
334.61, 27.28, 5.65
345.93, 40.90, 6.60
329.05, 18.43, 6.47
326.39, 13.81, 6.10
 84.65, 57.17, 5.63
346.11, 40.80, 5.87
351.56, 45.51, 6.09
  2.14, 52.07, 5.93
329.31, 18.08, 5.89
348.87, 42.51, 4.92
331.45, 21.19, 6.22
 65.66, 60.77, 5.64
104.87, 46.53, 4.60
354.40, 46.72, 5.52
335.10, 26.53, 5.85
 30.28, 60.22, 6.38
316.91,-04.84, 5.17
357.28, 48.48, 5.71
332.60, 22.54, 5.44
118.49, 33.56, 5.64
 80.19, 57.71, 6.37
313.13,-11.77, 6.52
354.49, 46.28, 6.61
 36.25, 60.66, 4.81
  0.07, 49.79, 4.40
 67.62, 60.04, 3.50
337.22, 28.62, 3.29
328.45, 15.32, 6.41
325.33,  9.93, 4.72
325.33,  9.93, 4.82
328.44, 15.08, 5.15
 98.26, 50.23, 5.93
 57.21, 60.85, 5.51
  4.51, 51.74, 6.50
316.58,-06.09, 6.17
 75.33, 58.43, 6.65
 55.89, 60.82, 6.59
337.27, 27.98, 6.67
331.19, 19.10, 6.27
 40.32, 60.47, 4.54
324.63,  7.97, 5.77
 80.36, 57.06, 4.76
334.30, 23.60, 5.96
339.86, 30.99, 6.17
315.80,-07.73, 5.76
344.00, 35.62, 5.20
317.55,-04.76, 6.28
329.18, 15.22, 5.79
328.04, 13.22, 5.85
326.80, 11.13, 4.05
 80.95, 56.60, 5.57
313.03,-12.73, 6.01
104.18, 46.09, 6.13
 59.53, 59.98, 6.35
  5.39, 51.04, 6.16
318.81,-02.92, 6.30
 24.65, 57.61, 6.02
 36.45, 59.48, 4.93
 90.43, 53.21, 5.25
330.48, 16.55, 5.98
321.96,  2.27, 5.54
 39.31, 59.50, 5.67
 16.44, 55.04, 6.10
 37.03, 59.24, 5.81
337.87, 26.96, 5.76
327.22, 10.88, 6.44
327.21, 10.89, 7.39
314.60,-10.52, 5.81
318.87,-03.34, 6.32
325.46,  7.89, 3.87
325.46,  7.88, 5.69
 83.57, 55.29, 6.39
323.76,  4.98, 3.41
325.81,  8.29, 6.33
327.83, 11.43, 4.82
342.69, 32.00, 4.54
332.53, 18.51, 6.10
 26.32, 56.76, 5.89
340.01, 28.47, 6.47
343.03, 31.96, 6.08
339.19, 27.38, 6.45
338.69, 26.61, 5.84
 26.94, 56.71, 6.68
335.50, 22.15, 4.91
319.68,-02.84, 5.73
344.68, 33.26, 6.17
326.37,  8.11, 5.95
319.69,-02.91, 5.09
 33.56, 57.66, 6.30
318.35,-05.20, 4.86
329.98, 13.66, 5.16
328.90, 11.97, 6.04
355.07, 42.40, 6.28
320.89,-01.12, 4.07
315.71,-09.55, 2.89
105.37, 44.30, 6.17
 62.59, 58.32, 6.20
 50.19, 58.74, 5.99
  6.46, 49.21, 5.33
 45.16, 58.52, 5.26
 69.70, 57.34, 6.13
341.76, 29.34, 5.50
  1.32, 46.23, 5.63
320.13,-02.64, 5.46
 53.12, 58.43, 3.47
330.56, 13.81, 6.28
326.86,  8.05, 4.27
316.51,-08.63, 6.28
352.02, 39.23, 2.61
336.96, 22.88, 4.34
330.85, 13.95, 5.59
336.46, 21.91, 6.18
333.07, 16.96, 6.20
  1.02, 45.19, 5.89
104.58, 44.33, 5.13
 29.93, 55.89, 5.70
106.15, 43.21, 6.51
  3.68, 46.46, 5.06
331.32, 13.82, 3.22
331.30, 13.71, 6.20
332.75, 15.81, 6.48
327.34,  7.67, 5.00
327.10,  7.37, 5.65
320.49,-03.07, 5.67
345.78, 32.01, 6.17
 51.58, 57.60, 6.32
347.81, 33.98, 6.30
321.25,-01.96, 4.51
333.96, 17.39, 3.56
359.53, 43.45, 6.35
356.23, 41.06, 5.54
329.23, 10.32, 3.37
 46.21, 57.33, 5.51
  2.90, 45.45, 5.35
 37.83, 56.43, 6.39
333.84, 16.75, 4.54
316.49,-09.61, 5.89
108.72, 41.04, 5.02
 84.96, 52.77, 5.66
 73.01, 55.55, 6.19
 18.09, 51.83, 6.28
 52.36, 57.12, 5.37
332.42, 14.23, 5.37
351.02, 35.90, 5.72
  1.64, 43.82, 6.12
333.39, 15.45, 7.03
352.84, 37.34, 4.94
333.09, 14.96, 4.60
318.75,-06.57, 5.71
 64.43, 56.36, 5.50
 47.54, 56.73, 5.58
 47.54, 56.73, 6.08
307.02,-23.02, 5.57
313.85,-14.01, 5.49
 97.98, 47.09, 5.98
 74.08, 54.73, 6.01
 60.39, 56.31, 4.31
 60.34, 56.31, 6.50
108.46, 40.84, 3.05
334.60, 16.34, 5.45
 99.48, 46.30, 5.79
326.14,  4.06, 6.10
 22.86, 52.36, 5.17
 29.13, 53.87, 6.27
 54.89, 56.16, 5.46
329.05,  7.97, 5.24
348.46, 31.96, 5.64
 93.97, 48.63, 3.29
 38.63, 55.02, 6.02
  5.82, 44.67, 5.17
 45.59, 55.61, 3.68
 87.20, 50.95, 6.45
345.90, 28.57, 6.22
349.05, 31.66, 5.82
334.26, 14.29, 6.25
 76.76, 53.35, 6.15
337.81, 18.91, 6.46
 97.74, 46.48, 6.50
 95.79, 47.38, 5.90
346.54, 28.82, 6.22
311.39,-17.90, 6.18
 14.34, 48.02, 6.57
 88.57, 50.09, 6.43
 49.50, 55.25, 6.46
 59.18, 55.18, 6.37
347.09, 29.06, 5.52
 66.11, 54.58, 5.02
349.32, 31.11, 5.50
343.69, 25.31, 7.00
318.88,-07.98, 6.51
333.69, 12.90, 5.82
 97.36, 46.42, 6.38
 58.83, 55.02, 6.38
 24.80, 51.22, 6.22
318.49,-08.57, 4.11
  3.49, 41.94, 5.51
334.18, 13.44, 6.36
 66.17, 54.41, 5.02
341.50, 22.35, 5.15
333.19, 11.89, 2.78
355.24, 35.79, 4.62
 49.69, 54.71, 4.14
359.28, 38.75, 6.51
356.08, 36.36, 5.17
331.02,  8.76, 4.54
314.34,-14.44, 5.65
 26.64, 51.26, 6.45
331.40,  9.18, 5.43
 99.67, 45.05, 5.79
312.72,-16.56, 5.95
351.51, 32.20, 3.91
 17.59, 48.19, 3.80
 17.59, 48.19, 3.80
338.43, 18.19, 6.24
  6.98, 43.28, 6.56
316.36,-11.89, 6.44
 41.87, 53.77, 2.23
341.89, 21.94, 3.58
 27.65, 51.08, 6.12
 18.74, 48.30, 6.07
332.78, 10.44, 4.33
326.99,  2.50, 5.44
  4.89, 41.63, 6.51
 62.81, 54.03, 5.11
343.25, 23.31, 6.19
 17.21, 47.57, 5.26
322.63,-03.64, 5.95
 25.54, 50.29, 5.93
334.96, 13.10, 6.57
345.55, 25.65, 5.78
335.01, 13.11, 6.04
 61.71, 53.99, 6.42
342.06, 21.72, 6.32
347.21, 27.17, 5.84
 86.16, 49.85, 5.97
341.06, 20.45, 3.66
 47.47, 53.75, 6.52
348.63, 28.35, 5.38
357.31, 35.87, 6.50
357.32, 35.87, 6.48
 83.44, 50.49, 6.74
 87.08, 49.45, 5.74
345.84, 25.41, 6.34
338.19, 16.69, 4.67
330.05,  6.01, 6.23
340.38, 19.12, 6.34
 64.95, 53.37, 5.24
345.53, 24.77, 4.96
331.96,  8.44, 4.64
112.85, 36.46, 4.96
 55.41, 53.58, 6.11
 86.76, 49.30, 5.87
115.60, 34.31, 6.58
 75.32, 51.93, 5.75
 20.52, 47.74, 6.25
329.21,  4.45, 6.04
 58.70, 53.41, 6.00
 58.70, 53.41, 5.07
 80.80, 50.74, 5.84
322.79,-04.25, 6.48
336.71, 13.97, 5.24
348.94, 27.58, 4.74
338.48, 16.08, 4.75
 26.07, 49.26, 6.01
 91.21, 47.56, 6.45
 31.42, 50.45, 4.52
 21.83, 47.75, 5.33
104.68, 41.46, 5.62
 29.69, 49.96, 5.81
334.19, 10.32, 5.94
352.91, 30.68, 6.31
352.52, 30.13, 5.41
 41.74, 51.92, 3.84
 23.15, 47.81, 6.48
319.94,-08.58, 6.18
319.94,-08.58, 6.39
  9.70, 41.97, 5.88
 14.20, 44.08, 2.65
 51.87, 52.44, 5.56
343.60, 20.69, 6.51
 83.25, 49.42, 5.51
 28.33, 48.91, 6.14
 13.27, 43.32, 5.58
339.17, 15.58, 5.61
  8.25, 40.69, 6.33
335.68, 11.23, 6.42
  5.53, 38.99, 5.40
337.17, 12.99, 6.01
328.16,  1.52, 6.07
  1.43, 36.14, 6.24
 25.98, 47.87, 3.67
 15.70, 44.10, 4.43
327.83,  0.80, 5.77
 24.38, 47.09, 5.71
330.51,  4.16, 5.84
332.77,  6.86, 6.12
326.79,-00.73, 5.73
 24.09, 46.75, 6.00
  4.08, 37.18, 5.53
320.54,-08.69, 6.54
 50.70, 51.53, 6.44
 87.27, 47.72, 5.92
 30.10, 48.33, 4.09
 45.05, 50.98, 5.85
  4.59, 37.29, 3.53
331.88,  5.44, 6.01
340.57, 15.82, 3.95
322.22,-06.76, 6.19
346.10, 21.71, 4.64
 96.42, 44.46, 5.19
 87.05, 47.62, 5.86
 10.54, 40.50, 5.23
 41.88, 50.37, 4.63
329.80,  2.54, 6.60
318.47,-11.48, 5.09
 13.15, 41.66, 3.71
343.36, 18.46, 6.40
 26.23, 46.76, 5.2 
  5.25, 37.18, 5.11
355.27, 29.89, 6.19
321.85,-07.52, 2.85
323.56,-05.45, 6.15
 34.44, 48.70, 4.76
323.99,-05.06, 5.77
 57.02, 51.04, 4.82
350.72, 25.38, 5.03
112.68, 35.66, 4.32
346.88, 21.61, 4.59
323.85,-05.34, 5.76
347.51, 22.15, 5.39
347.93, 22.55, 5.42
353.54, 27.72, 4.15
 29.61, 47.13, 6.36
345.57, 20.00, 6.14
 24.07, 45.40, 6.10
347.12, 21.51, 5.87
 27.89, 46.49, 6.09
 67.68, 50.33, 4.62
351.65, 25.66, 5.94
343.07, 17.09, 6.21
346.52, 20.64, 5.62
337.19, 10.42, 6.03
 18.57, 42.96, 6.29
321.11,-09.01, 5.75
331.90,  3.99, 6.31
 87.29, 46.84, 5.81
342.70, 16.47, 6.29
 33.84, 47.76, 5.44
341.30, 14.75, 5.12
341.30, 14.75, 5.62
355.92, 28.90, 6.37
344.63, 18.27, 3.88
339.85, 13.03, 5.80
355.62, 28.55, 6.13
 31.61, 46.96, 6.26
 68.68, 49.87, 5.37
 27.75, 45.71, 3.85
350.88, 24.09, 5.85
339.14, 11.89, 6.31
 60.60, 50.10, 5.45
328.43,-00.76, 6.10
 67.77, 49.78, 5.75
322.13,-08.22, 6.41
 26.21, 45.02, 5.54
356.39, 28.63, 4.88
348.12, 21.20, 5.43
336.44,  8.58, 4.99
347.22, 20.23, 2.89
337.23,  9.34, 6.49
328.20,-01.29, 6.13
 43.65, 48.78, 4.15
338.77, 11.01, 3.41
 91.08, 45.17, 6.31
 63.29, 49.68, 6.31
323.10,-07.43, 6.25
337.51,  9.39, 6.21
350.10, 22.49, 2.32
354.92, 26.72, 5.47
316.51,-14.88, 5.70
343.46, 15.66, 6.33
 58.57, 49.49, 5.62
 42.37, 48.16, 2.0 
  2.00, 32.00, 5.55
 85.41, 46.50, 4.95
326.35,-03.92, 4.63
331.97,  2.52, 4.65
 14.86, 39.52, 5.83
 78.49, 47.77, 6.05
345.65, 17.47, 6.03
 31.20, 45.44, 5.12
339.12, 10.43, 4.89
 53.51, 48.92, 5.41
348.17, 19.70, 5.00
343.74, 15.25, 6.01
 48.30, 48.46, 4.99
 38.14, 46.78, 4.83
349.12, 20.42, 6.21
343.00, 14.26, 6.10
339.81, 10.81, 5.90
 15.97, 39.20, 6.08
  0.02, 29.42, 5.07
  0.02, 29.42, 4.77
327.80,-03.09, 6.16
335.09,  5.17, 4.72
 82.59, 46.48, 5.93
 72.69, 47.98, 4.76
 58.57, 48.61, 5.83
353.19, 23.60, 2.62
353.20, 23.60, 4.92
 90.18, 44.58, 4.01
340.83, 11.32, 4.23
350.35, 20.85, 5.92
  4.86, 32.37, 6.53
  5.05, 32.41, 6.41
340.97, 11.27, 5.73
 19.77, 40.35, 6.29
352.75, 22.77, 3.96
326.81,-04.55, 5.57
 91.19, 44.11, 6.19
358.18, 27.16, 6.32
352.70, 22.54, 4.32
349.99, 19.97, 6.33
339.52,  9.38, 7.05
339.53,  9.38, 6.65
348.63, 18.62, 5.38
359.41, 27.93, 5.78
350.73, 20.37, 5.88
 22.16, 40.77, 5.63
 37.26, 45.38, 6.14
344.22, 13.91, 6.19
343.63, 13.22, 5.54
 31.02, 43.64, 5.00
 31.03, 43.64, 6.25
 20.71, 39.95, 5.73
 15.17, 37.28, 5.91
355.15, 23.82, 6.47
 31.31, 43.54, 6.14
 18.40, 38.75, 5.97
338.51,  7.55, 5.86
  8.28, 33.24, 5.37
346.81, 15.99, 5.13
 58.39, 47.47, 4.76
328.86,-03.19, 5.81
312.42,-19.89, 4.68
312.44,-19.88, 5.27
330.13,-01.82, 5.83
 70.85, 47.11, 4.26
329.49,-02.53, 4.94
101.15, 40.09, 5.44
354.61, 22.71, 6.30
354.61, 22.70, 4.01
348.12, 16.84, 4.59
347.75, 16.50, 5.67
323.36,-09.23, 3.85
  2.54, 28.81, 4.94
 22.53, 39.84, 6.53
  3.92, 29.73, 5.43
110.90, 35.44, 5.56
 30.94, 42.74, 6.08
 88.89, 43.94, 6.33
320.42,-12.36, 5.75
 86.09, 44.58, 6.49
 39.93, 44.90, 5.70
327.46,-05.13, 5.63
  8.10, 32.17, 6.25
351.01, 19.03, 6.41
 53.83, 46.72, 6.29
344.70, 12.94, 5.92
334.70,  2.53, 5.14
 58.33, 46.90, 5.63
 17.55, 37.18, 5.48
  1.30, 27.34, 5.22
337.83,  5.74, 6.14
 67.03, 46.82, 5.87
353.72, 21.16, 6.41
 44.39, 45.43, 6.50
355.81, 22.85, 6.32
350.39, 18.12, 6.05
330.40,-02.27, 5.44
  8.85, 32.20, 2.74
 18.66, 37.42, 6.31
333.04,  0.39, 4.99
330.98,-01.81, 6.33
  4.70, 29.16, 5.50
359.07, 25.04, 6.09
327.75,-05.40, 6.49
 54.67, 46.14, 5.64
 54.67, 46.14, 6.66
 34.13, 42.62, 5.69
353.98, 20.60, 6.61
  9.03, 31.52, 6.18
 45.63, 44.93, 6.14
100.03, 39.88, 6.21
348.56, 15.41, 4.78
338.50,  5.40, 5.45
333.30,  0.01, 4.02
329.86,-03.59, 5.77
 48.09, 45.06, 5.78
  8.56, 30.81, 3.24
355.21, 20.95, 6.29
347.03, 13.63, 5.49
359.59, 24.44, 5.94
109.67, 35.61, 5.48
340.98,  7.53, 6.12
352.33, 18.05, 4.55
108.91, 35.88, 6.39
334.01,  0.13, 5.33
351.31, 17.00, 2.89
338.03,  4.11, 5.88
 90.74, 42.32, 5.40
 37.59, 42.35, 6.05
106.90, 36.71, 5.98
324.55,-09.63, 6.15
 76.31, 44.75, 5.91
 63.12, 45.37, 5.46
 72.48, 45.04, 3.89
 14.78, 33.22, 4.82
341.62,  7.21, 5.40
 35.26, 41.30, 3.75
 11.79, 31.41, 6.23
345.99, 11.37, 6.47
319.53,-14.57, 4.91
337.31,  2.80, 6.33
342.87,  8.27, 5.42
101.34, 38.77, 6.41
312.69,-20.51, 3.89
 50.77, 44.21, 4.85
356.17, 20.18, 4.50
348.72, 13.65, 6.63
348.72, 13.65, 5.84
 54.82, 44.55, 5.20
 54.69, 44.51, 5.39
324.06,-10.48, 5.27
 52.80, 44.25, 6.40
 21.30, 35.77, 5.85
353.69, 17.69, 5.02
353.69, 17.69, 5.92
328.12,-06.78, 5.69
336.00,  0.98, 4.47
109.27, 35.33, 4.95
 29.46, 38.63, 4.57
357.93, 20.68, 4.42
 35.35, 40.35, 6.7 
328.87,-06.34, 6.06
 26.53, 37.36, 6.11
343.67,  8.00, 5.79
 59.90, 44.23, 5.54
 16.87, 32.91, 6.07
326.10,-09.08, 5.20
101.80, 38.23, 5.25
 84.45, 42.72, 5.74
  7.43, 27.22, 5.23
  6.74, 26.74, 4.63
 92.82, 40.91, 5.67
337.25,  1.58, 5.35
 92.58, 40.95, 2.74
305.41,-26.12, 6.57
351.95, 15.06, 0.96
319.16,-15.53, 5.50
 15.44, 31.66, 5.39
  7.13, 26.69, 6.48
309.22,-23.47, 6.57
306.50,-25.40, 6.04
  1.65, 22.62, 5.68
353.10, 15.80, 4.79
340.72,  4.35, 5.33
345.94,  9.22, 4.23
  7.96, 26.71, 6.50
352.17, 14.66, 6.10
 66.16, 43.72, 5.04
  0.13, 21.08, 4.28
 39.01, 40.21, 2.77
 17.12, 31.85, 3.82
 79.20, 42.86, 6.29
323.54,-12.06, 5.52
 37.79, 39.82, 5.25
356.30, 17.83, 4.45
 39.98, 40.21, 5.76
339.38,  2.51, 4.94
 75.86, 42.99, 6.45
 57.05, 42.92, 6.25
 21.01, 33.25, 5.63
 27.46, 35.97, 4.84
338.62,  1.56, 6.46
101.11, 37.87, 5.00
 71.24, 43.01, 5.65
314.18,-20.06, 4.24
340.54,  3.01, 5.47
351.54, 12.81, 2.82
346.22,  8.09, 4.16
327.24,-09.37, 6.18
 66.91, 42.70, 4.20
 34.18, 37.56, 6.41
 91.30, 40.20, 5.94
 13.73, 28.42, 5.75
321.70,-14.29, 5.91
112.31, 33.28, 5.56
340.39,  2.37, 5.83
  6.28, 23.59, 2.56
 32.51, 36.69, 6.30
327.81,-09.20, 6.18
345.10,  6.38, 5.91
 10.04, 25.74, 6.09
105.32, 35.99, 6.30
 30.58, 35.73, 6.31
322.52,-13.89, 6.03
 72.55, 42.19, 5.79
 80.94, 41.48, 5.53
 80.97, 41.48, 5.08
 80.97, 41.48, 6.53
336.71,-01.57, 5.65
336.08,-02.20, 5.65
  7.57, 23.68, 6.35
358.46, 16.97, 6.26
110.58, 33.82, 6.34
348.57,  8.64, 5.87
355.34, 14.23, 6.09
 20.79, 30.87, 6.93
 20.82, 30.87, 5.77
  0.82, 18.43, 4.96
338.93,-00.02, 6.23
 93.89, 39.03, 6.16
 84.94, 40.67, 5.29
 75.61, 41.58, 4.90
 15.73, 28.10, 6.24
359.06, 17.02, 5.57
 29.51, 34.53, 6.08
322.98,-13.93, 5.13
 17.93, 29.12, 5.74
342.75,  3.13, 6.20
333.74,-04.85, 5.96
 44.12, 38.82, 6.06
342.77,  3.12, 6.12
345.01,  5.06, 6.05
349.63,  9.01, 6.46
 52.66, 40.28, 2.81
 46.72, 39.22, 5.92
343.08,  3.18, 5.71
329.77,-08.48, 5.74
353.35, 11.87, 6.58
321.54,-15.26, 1.92
352.63, 11.08, 6.02
329.98,-08.47, 5.58
 62.28, 40.90, 3.53
344.46,  3.82, 5.48
 55.92, 40.16, 5.99
 95.57, 38.16, 4.83
 18.32, 28.22, 6.03
355.26, 12.64, 6.71
 84.35, 40.04, 6.16
 33.78, 34.86, 5.56
 26.03, 31.77, 5.15
329.64,-09.16, 3.76
 67.98, 40.67, 6.05
322.86,-14.71, 6.32
 19.58, 28.39, 6.10
324.72,-13.28, 6.13
 22.85, 29.80, 5.24
  4.25, 18.81, 6.03
336.71,-03.55, 6.47
 85.67, 39.53, 4.85
111.93, 32.79, 6.32
 31.70, 33.39, 6.35
  3.76, 18.16, 6.10
348.82,  6.56, 2.29
 66.70, 40.25, 5.87
  8.04, 20.93, 4.65
346.42,  4.39, 6.11
343.62,  1.94, 5.22
 31.51, 32.94, 5.91
346.12,  3.91, 3.08
 15.51, 25.28, 6.32
343.22,  1.43, 6.49
 25.23, 30.18, 5.49
330.88,-08.89, 5.94
346.20,  3.86, 3.57
326.67,-12.31, 6.02
 71.61, 39.96, 4.82
 19.35, 27.04, 5.51
 68.28, 39.86, 6.13
342.46,  0.48, 5.96
 50.91, 37.96, 5.72
 54.34, 38.50, 6.13
343.46,  1.22, 5.45
343.31,  1.10, 6.32
343.03,  0.87, 4.73
343.45,  1.16, 6.45
 66.29, 39.63, 6.29
343.49,  1.16, 6.59
342.99,  0.73, 5.88
110.29, 33.19, 5.98
 33.67, 33.07, 6.52
  0.37, 14.58, 5.88
 44.73, 36.42, 5.04
343.10,  0.79, 3.62
344.08,  1.49, 5.77
352.31,  8.16, 6.35
336.78,-04.64, 6.33
335.55,-05.68, 5.94
321.93,-16.18, 5.79
 17.04, 25.01, 6.25
  7.87, 19.37, 6.57
 53.39, 37.87, 5.32
 12.89, 22.52, 5.25
 28.73, 30.66, 4.38
350.19,  6.12, 6.37
344.53,  1.46, 6.15
  3.76, 16.22, 6.37
332.80,-08.20, 3.13
 73.45, 39.24, 6.00
 40.68, 34.59, 5.41
350.54,  6.07, 5.48
337.02,-04.88, 5.55
 32.56, 31.82, 6.34
358.60, 12.31, 5.58
 46.27, 36.01, 6.08
 37.86, 33.62, 5.35
  1.62, 14.41, 6.27
335.15,-06.59, 4.06
  9.00, 19.28, 6.19
334.05,-07.52, 5.65
347.32,  3.10, 6.09
 28.37, 29.50, 3.20
338.81,-03.93, 6.00
 33.10, 31.42, 6.37
  5.80, 16.82, 6.59
341.35,-01.98, 6.65
330.66,-10.33, 6.11
 46.01, 35.36, 6.28
 76.80, 38.69, 6.56
 44.89, 35.04, 6.32
357.46, 10.57, 5.86
357.57, 10.59, 5.75
348.86,  3.87, 5.97
336.97,-05.62, 6.45
 67.19, 38.33, 6.34
335.41,-07.06, 5.29
 95.68, 36.47, 4.89
352.04,  5.97, 5.03
 25.88, 27.63, 6.59
 15.58, 22.18, 4.82
 95.55, 36.45, 6.41
331.89,-09.87, 5.73
  2.85, 13.88, 6.26
115.00, 31.05, 4.23
340.33,-03.45, 6.06
 52.85, 36.17, 3.92
 43.15, 33.80, 5.65
 34.69, 30.95, 6.31
347.50,  2.00, 5.91
 48.46, 35.08, 6.55
 27.95, 28.14, 6.33
 85.18, 37.64, 6.03
341.79,-02.64, 6.28
 56.13, 36.45, 5.25
 46.57, 34.37, 5.75
350.83,  4.29, 4.87
105.04, 34.11, 6.30
 54.12, 35.97, 6.36
 33.95, 30.26, 4.98
342.98,-01.90, 6.19
 34.41, 30.42, 6.52
  1.91, 12.39, 6.30
 33.50, 29.95, 5.93
 33.49, 29.87, 6.08
 40.11, 32.18, 6.35
348.53,  2.17, 5.98
100.40, 35.11, 6.40
 58.48, 36.40, 6.69
349.97,  3.22, 6.13
 90.05, 36.81, 6.13
 20.77, 23.78, 6.01
  1.22, 11.49, 6.30
 57.73, 36.21, 6.04
 40.08, 31.97, 6.17
 19.30, 22.93, 5.64
357.24,  8.47, 6.29
 32.78, 29.22, 4.91
329.02,-12.75, 6.39
321.29,-17.89, 6.22
 29.77, 27.78, 6.37
 30.51, 28.07, 6.37
 94.84, 35.94, 6.10
 18.76, 22.26, 6.38
 68.93, 37.09, 6.43
 75.20, 37.31, 6.09
 43.00, 32.45, 5.56
  4.82, 13.37, 5.99
354.33,  5.83, 5.97
 19.49, 22.26, 6.06
324.46,-16.09, 5.89
 82.30, 37.02, 5.83
 82.30, 37.02, 5.80
343.15,-02.87, 5.08
 16.98, 20.69, 6.36
318.01,-20.12, 6.25
339.74,-05.54, 5.84
 11.15, 16.99, 5.56
 64.90, 36.29, 6.34
 59.31, 35.58, 5.39
  6.72, 14.01, 2.43
107.35, 33.04, 6.21
344.37,-02.30, 3.33
347.40,-00.12, 5.67
347.95,  0.28, 6.30
 77.74, 36.73, 6.46
333.35,-10.48, 6.09
 33.11, 27.91, 6.57
358.98,  8.23, 6.54
356.95,  6.74, 6.14
 65.27, 35.99, 5.08
353.20,  3.91, 6.01
 28.60, 25.73, 6.33
 45.82, 32.10, 6.19
347.43,-00.62, 6.60
 31.38, 26.74, 5.33
 21.45, 21.95, 6.65
 79.68, 36.35, 6.29
 96.01, 35.04, 3.17
352.59,  2.87, 5.53
348.52,-00.11, 5.96
 76.38, 36.19, 6.04
322.26,-18.11, 6.53
358.30,  6.88, 5.11
358.30,  6.88, 5.07
355.38,  4.71, 6.21
  8.38, 13.64, 5.99
350.92,  1.42, 6.12
 35.53, 27.82, 3.48
 35.53, 27.82, 5.39
331.34,-12.58, 5.91
353.52,  3.08, 5.55
 46.83, 31.42, 3.14
322.28,-18.29, 5.41
 23.62, 22.10, 6.17
 15.90, 17.80, 6.09
 22.73, 21.57, 5.88
 21.20, 20.75, 4.73
342.29,-05.26, 5.48
324.40,-17.10, 4.78
 60.66, 34.34, 3.16
 45.66, 30.94, 5.96
344.34,-03.80, 5.76
 92.50, 35.14, 5.56
353.77,  2.93, 6.36
339.50,-07.27, 6.27
  0.54,  7.70, 5.20
  0.55,  7.71, 6.80
351.83,  1.44, 5.91
344.32,-03.94, 6.65
  7.30, 12.09, 6.43
312.32,-23.69, 5.88
 45.11, 30.32, 6.45
 56.40, 33.14, 4.82
 38.95, 28.19, 6.00
 32.38, 25.49, 5.03
 27.69, 23.34, 6.51
  6.28, 10.99, 6.02
 61.35, 33.91, 4.65
 76.33, 35.36, 7.48
333.05,-12.07, 5.88
 16.64, 17.27, 6.32
328.89,-14.75, 5.70
  5.04,  9.98, 6.52
334.34,-11.29, 5.80
 51.59, 31.77, 5.65
 63.18, 34.03, 5.94
  3.59,  8.92, 4.39
 10.63, 13.46, 4.33
330.84,-13.64, 5.77
 89.76, 34.96, 6.32
 12.51, 14.60, 6.46
349.95,-00.79, 6.41
342.01,-06.33, 5.25
 39.96, 27.97, 5.00
  0.46,  6.55, 3.27
351.51,  0.28, 6.47
 48.01, 30.53, 5.38
350.47,-00.51, 5.93
 46.93, 30.05, 5.12
 55.88, 32.31, 5.39
358.02,  4.54, 5.35
344.86,-04.62, 5.12
335.37,-11.01, 2.85
334.64,-11.48, 3.34
 38.69, 27.20, 6.35
 72.16, 34.58, 5.59
 20.22, 18.43, 6.29
 51.71, 31.18, 6.35
 74.53, 34.68, 6.43
339.60,-08.45, 5.23
 64.69, 33.58, 5.51
352.79,  0.56, 6.16
328.99,-15.24, 6.24
  3.79,  8.01, 5.85
  6.32,  9.67, 6.21
  1.49,  6.39, 6.19
338.56,-09.29, 6.19
 31.00, 23.44, 5.77
343.72,-05.94, 5.29
339.71,-08.61, 5.92
 80.90, 34.64, 5.67
 45.53, 28.86, 5.74
 38.56, 26.37, 5.71
 37.84, 26.10, 6.35
338.35,-09.61, 5.75
 61.44, 32.71, 5.47
 61.44, 32.71, 4.52
  1.71,  6.19, 4.17
335.94,-11.22, 5.94
 63.14, 32.91, 6.49
 21.29, 18.12, 6.44
  0.30,  5.11, 6.44
 61.25, 32.52, 6.28
357.08,  2.85, 4.29
 18.26, 16.27, 4.54
357.23,  2.88, 6.00
 39.33, 26.30, 5.98
 11.74, 12.36, 6.21
 30.06, 22.36, 6.06
 26.77, 20.75, 4.34
 49.95, 29.69, 6.41
331.27,-14.36, 3.62
351.50,-01.25, 6.02
 42.71, 27.27, 5.54
350.11,-02.30, 6.39
 15.66, 14.38, 6.37
334.62,-12.46, 5.95
 58.77, 31.59, 5.94
 23.49, 18.45, 5.44
351.27,-01.84, 2.69
 74.70, 33.66, 5.85
340.76,-08.83, 2.95
 88.89, 33.88, 5.65
 17.92, 15.17, 6.37
344.03,-06.77, 6.03
 87.21, 33.91, 6.51
 22.40, 17.44, 5.31
354.39,-00.05, 6.44
 97.56, 33.16, 6.43
  2.52,  5.34, 4.81
  0.62,  4.02, 6.05
 34.76, 23.32, 6.39
353.98,-00.47, 6.17
348.27,-04.34, 5.84
 26.03, 19.03, 5.59
332.31,-14.42, 6.28
 49.48, 28.44, 4.41
351.74,-02.21, 1.63
 55.03, 29.87, 5.61
